Id,MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Total Bsmt SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Enclosed Porch,Screen Porch,Garage Area,Mas Vnr Area,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_TA,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No
1655,20,10400,6,5,1979,1999,1259.0,1353,2,1,5,0,0,478.0,253.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1891,20,8800,7,6,1966,1966,1174.0,1200,3,1,6,0,0,440.0,202.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1419,60,11839,7,5,1990,1990,1475.0,2329,4,1,10,0,0,514.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1473,20,9135,7,5,2002,2003,1536.0,1536,3,1,7,0,0,532.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2868,20,14115,6,7,1956,2004,1073.0,1811,2,1,6,280,0,470.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1695,60,14154,7,5,2006,2006,1063.0,2172,3,1,9,0,0,947.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2244,20,6565,4,6,1957,1980,1073.0,1073,3,1,6,0,0,720.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
169,60,7700,6,5,1966,1966,756.0,1839,4,1,7,216,0,442.0,351.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2670,50,4761,3,3,1918,1950,1020.0,1020,2,1,5,105,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
247,60,12361,6,7,1993,1993,946.0,1802,3,1,8,0,0,1017.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2137,80,9720,5,7,1977,1977,995.0,1009,3,1,6,0,0,576.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1794,20,8640,8,5,2007,2007,1338.0,1338,3,1,6,0,0,598.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1164,160,3180,7,5,2007,2007,689.0,1392,2,1,5,0,0,540.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1340,45,5000,6,7,1926,1950,992.0,1013,3,1,6,101,0,160.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
436,20,16870,8,5,2004,2005,1782.0,1782,3,1,7,0,0,932.0,238.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1636,20,14157,9,5,2005,2006,1922.0,1922,3,1,8,0,0,676.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
421,20,12456,10,5,2006,2007,1700.0,1718,3,1,7,0,0,786.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
457,20,14836,10,5,2004,2005,2492.0,2492,2,1,8,0,0,949.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2834,50,6956,4,7,1948,1950,624.0,936,3,1,5,0,0,265.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
517,20,7862,6,5,2009,2009,1218.0,1218,2,1,4,0,0,676.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1566,60,11050,7,5,1996,1997,910.0,1820,3,1,8,0,0,816.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1439,60,8924,7,5,1998,1999,880.0,1724,3,1,8,0,0,527.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2577,20,9610,6,6,1958,1958,1121.0,1336,3,1,7,0,0,488.0,632.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2241,50,13710,5,5,1950,1950,910.0,1558,4,1,6,0,0,282.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
71,60,12552,7,5,2004,2005,991.0,1947,3,1,8,0,0,678.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1143,60,14565,7,5,1994,1995,832.0,1657,3,1,6,0,0,483.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1021,20,18559,7,5,1978,1978,2048.0,2064,3,1,7,0,0,550.0,383.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1416,190,10880,5,5,1950,1950,1164.0,1164,3,1,5,0,0,240.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,120,2280,7,6,1975,1975,836.0,836,2,1,4,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2904,20,31250,1,3,1951,1951,0.0,1600,3,1,6,135,0,270.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2174,90,11841,6,5,1990,1990,816.0,816,3,1,5,0,0,0.0,104.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
522,20,9187,9,5,2009,2009,1766.0,1766,2,1,7,0,0,478.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2211,90,6270,5,6,1949,1950,1001.0,2002,4,2,8,0,0,871.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1539,50,15660,7,9,1939,2006,798.0,1954,3,1,8,150,0,431.0,312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2420,120,3087,7,5,2006,2006,1220.0,1364,2,1,6,0,0,437.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2779,60,13450,7,5,2002,2002,916.0,1861,3,1,8,0,0,492.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
953,90,10125,5,5,1977,1977,0.0,1734,4,2,8,0,0,539.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
658,70,8146,4,8,1900,2003,405.0,1039,2,1,6,168,111,281.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
714,70,9600,4,4,1910,1950,677.0,1510,3,1,7,160,0,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1637,60,12328,8,5,2005,2005,1149.0,2541,4,1,10,0,0,729.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
538,20,10141,8,5,2004,2004,1512.0,1512,3,1,6,0,0,845.0,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
546,20,8529,7,5,2001,2001,1454.0,1434,3,1,6,0,0,527.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
533,60,8127,7,5,2003,2003,812.0,1653,3,1,6,0,0,628.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
718,70,8400,6,7,1900,1950,917.0,2007,3,1,8,0,0,357.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2929,20,10010,5,5,1974,1975,1389.0,1389,2,1,6,0,0,418.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2207,30,4280,5,6,1913,2002,440.0,694,2,1,4,34,0,352.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1417,50,9600,6,5,1924,1950,572.0,1096,2,1,5,128,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2787,20,9800,5,7,1972,1972,894.0,894,3,1,5,0,0,552.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1037,20,7560,5,5,1971,1971,864.0,864,3,1,5,0,0,576.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2659,70,9600,4,2,1900,1950,1095.0,1774,4,2,8,90,0,779.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1567,80,9880,6,6,1977,1977,1096.0,1118,3,1,6,0,0,358.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1225,50,9600,6,5,1950,1950,1032.0,1252,3,1,6,96,0,288.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
685,20,7931,5,5,1959,1959,1148.0,1148,3,1,6,0,0,672.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1358,70,5100,8,7,1925,1996,588.0,1666,3,1,7,0,0,228.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1461,60,9720,9,5,2001,2002,1357.0,1947,3,1,7,0,0,725.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2187,90,8741,5,6,1946,1950,1195.0,1195,4,2,8,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2504,20,12461,8,5,1994,1995,1624.0,1624,2,1,5,192,0,757.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
855,20,6950,5,7,1979,1979,914.0,914,2,1,5,0,0,444.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2258,20,16905,5,6,1959,1959,1350.0,1328,2,1,5,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2205,70,7155,6,8,1926,1991,686.0,1461,3,1,6,116,0,225.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1158,60,9205,6,5,1990,1991,930.0,2683,4,1,9,0,196,473.0,304.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1741,20,7697,7,6,2007,2007,1246.0,1258,3,1,6,0,0,462.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2735,20,7800,5,8,1948,2002,896.0,2008,3,1,8,0,0,230.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1888,20,14357,5,5,1961,1961,864.0,1187,2,1,6,0,0,440.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2121,20,8775,5,5,1994,1994,990.0,990,3,1,5,0,0,299.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1176,160,2645,8,5,1999,1999,960.0,1586,3,1,7,0,0,480.0,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2773,20,13568,5,5,1995,1995,990.0,990,3,1,5,0,0,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2619,20,16321,5,6,1957,1997,1484.0,1600,2,1,6,0,0,319.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1796,60,8640,8,5,2007,2007,896.0,1792,3,1,8,0,0,590.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1598,180,1596,4,6,1973,1973,462.0,988,1,1,4,0,0,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1965,20,7315,5,6,1958,1958,1170.0,1170,3,1,6,0,225,338.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2651,70,7614,3,5,1905,1950,738.0,1376,2,1,7,104,225,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
609,20,11000,5,6,1966,1966,1154.0,1154,3,1,6,0,0,480.0,200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1990,70,10337,8,9,1910,1999,725.0,1772,3,1,7,0,0,816.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1053,20,14803,10,5,2007,2008,2078.0,2084,2,1,7,0,0,1220.0,816.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,30,8765,4,6,1936,1950,951.0,951,2,1,6,0,0,327.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
497,60,12720,8,5,2000,2000,1455.0,2687,4,1,10,0,0,810.0,150.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
514,20,11128,9,5,2005,2006,2458.0,2490,2,1,9,0,0,795.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
759,50,5160,6,6,1927,1950,1204.0,1666,3,1,4,148,0,384.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2474,20,13072,6,5,2005,2005,1141.0,1141,3,1,6,0,0,484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1193,60,8814,5,6,1968,1968,732.0,1464,4,1,7,0,0,470.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1415,190,7000,5,7,1910,1991,1117.0,1347,3,1,5,148,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2483,60,9019,6,5,1994,1994,636.0,1320,3,1,6,0,0,472.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2883,50,8520,3,5,1916,1950,216.0,936,2,1,6,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1111,20,11932,8,5,2007,2008,1580.0,1580,3,1,7,0,0,830.0,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2072,20,115149,7,5,1971,2002,1643.0,1824,2,1,5,0,0,739.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1450,20,14330,5,6,1975,2001,864.0,1558,2,1,5,239,227,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
274,30,8777,3,6,1945,2007,0.0,640,2,1,5,0,0,240.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
413,160,2308,6,5,1974,1974,855.0,1322,3,1,6,0,0,440.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
751,70,2500,7,8,1915,2005,910.0,1826,4,1,7,0,0,164.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2897,20,8049,7,5,1990,1990,1309.0,1339,2,1,6,0,90,484.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
207,190,5600,4,5,1930,1950,0.0,1092,3,2,7,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2269,80,9590,7,5,2003,2003,868.0,1146,3,1,6,0,0,438.0,442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
891,80,7200,6,6,1976,1976,1041.0,1125,3,1,6,0,0,352.0,255.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2863,50,11500,7,7,1936,1987,1017.0,2057,3,1,6,0,322,180.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1298,30,6756,5,6,1910,1950,481.0,899,2,1,5,96,0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1292,190,11426,4,6,1910,1996,828.0,1594,3,2,9,109,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1687,20,12030,8,5,2007,2007,1694.0,1694,3,1,7,0,0,818.0,254.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2749,60,9554,8,5,1993,1994,777.0,1911,3,1,8,0,0,471.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2875,30,8534,4,4,1925,1950,432.0,672,2,1,4,112,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1029,20,11361,6,5,1976,1976,1193.0,1523,3,1,7,0,189,478.0,160.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1581,20,12416,6,5,1986,1986,1606.0,1651,3,1,7,0,0,616.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
612,20,9600,5,6,1959,1959,1041.0,1041,3,1,6,0,0,270.0,132.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
139,90,8267,5,5,1958,1958,1604.0,1604,4,2,8,0,0,576.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1335,50,6000,6,7,1940,1989,981.0,1672,3,1,6,0,0,240.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2531,20,9600,7,5,1969,1969,1164.0,1164,3,1,6,0,0,528.0,168.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
681,20,7350,5,6,1958,1958,1041.0,1041,3,1,6,0,0,294.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1359,50,4347,6,8,1910,1950,796.0,1609,3,1,7,0,0,228.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1226,20,9600,5,8,1950,2006,572.0,1337,3,1,7,0,0,264.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
63,60,12256,8,5,1994,1995,1463.0,2622,3,1,9,0,0,712.0,362.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1869,20,9547,7,6,1993,1993,1594.0,1594,2,1,6,0,0,472.0,112.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2468,20,7200,6,5,2006,2006,1262.0,1262,2,1,5,0,0,572.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1135,20,13072,6,5,2005,2006,1175.0,1175,3,1,6,0,0,0.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
719,70,3600,6,7,1917,2007,624.0,1288,3,1,5,0,0,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
405,160,1680,5,5,1971,1971,630.0,1302,3,1,6,0,0,280.0,142.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2506,120,3316,8,5,2005,2005,1247.0,1247,1,1,4,0,0,550.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2380,60,16387,9,5,2006,2006,1738.0,2589,4,1,11,0,0,831.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1565,20,13265,8,5,2002,2002,1568.0,1689,3,1,7,0,0,857.0,148.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1727,120,3242,7,5,2003,2003,1405.0,1405,2,1,6,0,0,478.0,235.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1661,80,8991,7,6,1976,1976,1228.0,1324,3,1,5,0,0,585.0,130.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1967,20,8000,5,5,1960,1960,1377.0,1377,3,1,6,0,0,351.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2267,60,9303,6,5,1996,1997,872.0,1756,3,1,7,0,0,422.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2553,20,11425,5,6,1954,1954,1008.0,1008,2,1,4,120,0,275.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1459,60,11404,7,5,1998,1999,1153.0,2031,3,1,8,0,0,541.0,202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1739,60,8229,6,5,2007,2007,752.0,1504,3,1,6,0,0,440.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
172,30,4485,5,7,1920,1950,936.0,936,2,1,5,135,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
788,20,15635,4,5,1954,1954,0.0,1383,2,1,6,90,110,498.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1979,30,3153,5,6,1920,1990,967.0,967,2,1,5,26,0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1801,20,11096,8,5,2006,2006,1656.0,1656,3,1,7,0,0,826.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
931,20,14000,6,8,1950,2004,1092.0,1152,3,1,6,0,0,300.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2471,20,7733,6,5,2005,2005,1142.0,1142,3,1,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2899,20,8098,6,5,2000,2000,1381.0,1403,2,1,5,0,0,470.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2544,90,8393,5,5,1959,2005,1626.0,1712,4,2,8,0,0,588.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
315,20,57200,5,5,1948,1950,747.0,1687,3,1,7,50,0,572.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1932,90,8078,5,5,1958,1958,1560.0,1560,4,2,8,0,0,484.0,260.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1660,60,12384,7,7,1976,1976,793.0,1935,3,1,7,252,0,550.0,233.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2353,85,9927,7,5,1976,1976,1047.0,1083,2,1,5,40,0,596.0,252.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2139,20,16300,5,4,1977,1977,876.0,907,3,1,5,0,0,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1585,20,7915,6,5,1999,2000,1666.0,1675,3,1,6,0,0,435.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1602,20,21750,5,5,1954,1954,988.0,988,2,1,4,0,0,520.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2888,20,9116,8,5,2001,2001,1491.0,1491,3,1,7,0,0,490.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
965,80,14419,7,5,1987,1989,1645.0,1479,3,1,7,0,0,578.0,310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
